Year,Month,State,Location,Food,Ingredient,Species,Genus,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
2005,April,Virginia,Restaurant,"Tomato, Unspecified; Lettuce, Unspecified; Burrito, Unspecified; Enchilada, Unspecified",,Norovirus genogroup I,Norovirus,,Confirmed,38,,
2005,January,California,Catering Service,,,Norovirus genogroup I,Norovirus,,Suspected,36,0,0
2005,January,Montana,Unknown,,,Norovirus genogroup I,Norovirus,,Suspected,35,,
2005,July,Florida,Restaurant,Multiple Foods,,Norovirus genogroup I,Norovirus,GI_1,Confirmed,33,0,0
2005,April,Alabama,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,32,0,0
2005,January,Oregon,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,31,1,0
2005,May,Idaho,Catering Service,,,Norovirus genogroup I,Norovirus,,Suspected,31,0,0
2005,August,Illinois,School/College/University,,,Norovirus genogroup I,Norovirus,,Confirmed,31,0,0
2005,March,Minnesota,Restaurant; Catering Service,"Salad, Unspecified",Leafy Green,Norovirus genogroup I,Norovirus,,Confirmed,30,0,0
2005,June,Iowa,Restaurant; Private Home/Residence,,,Norovirus genogroup I,Norovirus,,Confirmed,30,0,0
2005,August,Michigan,,,,Norovirus genogroup I,Norovirus,,Confirmed,30,0,0
2005,August,Michigan,,,,Norovirus genogroup I,Norovirus,,Confirmed,30,0,0
2005,August,Washington,Catering Service,,,Norovirus genogroup I,Norovirus,,Suspected,30,0,0
2005,June,Michigan,Private Home/Residence,,,Norovirus genogroup I,Norovirus,,Confirmed,29,0,0
2005,February,Minnesota,Restaurant,"Pudding, Bread; Lettuce-Based Salads Unspecified; Pasta-Based Salads Unspecified",,Norovirus genogroup I,Norovirus,,Confirmed,28,2,0
2005,March,Virginia,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,28,0,0
2005,September,Iowa,Restaurant,Cheese; Relish Tray,Cheese; Leafy Green; Root (Eg. Potato),Norovirus genogroup I,Norovirus,,Suspected,27,0,0
2005,November,North Carolina,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,27,,
2005,December,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,27,0,0
2005,December,Washington,Catering Service,,,Norovirus genogroup I,Norovirus,,Suspected,27,,
2005,February,Oregon,Catering Service,,,Norovirus genogroup I,Norovirus,,Confirmed,26,0,0
2005,July,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,26,0,0
2005,September,Pennsylvania,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,26,0,0
2005,December,Ohio,Restaurant,"Pork, Roasted",,Norovirus genogroup I,Norovirus,,Confirmed,26,0,0
2005,January,New York,Restaurant,"Bread, White",Bread,Norovirus genogroup I,Norovirus,,Suspected,25,0,0
2005,April,Oregon,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,25,0,0
2005,July,Wisconsin,Catering Service,"Pork, Roasted",,Norovirus genogroup I,Norovirus,,Confirmed,25,2,0
2005,October,Connecticut,Private Home/Residence,Deli Tray,,Norovirus genogroup I,Norovirus,,Suspected,25,1,0
2005,December,California,Restaurant,"Sandwich, Unspecified",,Norovirus genogroup I,Norovirus,,Suspected,25,0,0
2005,December,Illinois,Restaurant; Private Home/Residence; Catering Service,,,Norovirus genogroup I,Norovirus,,Suspected,25,,
2005,May,Illinois,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,24,0,0
2005,August,Colorado,Catering Service,,,Norovirus genogroup I,Norovirus,,Suspected,24,0,0
2005,September,Illinois,Catering Service,,,Norovirus genogroup I,Norovirus,,Suspected,24,0,0
2005,February,Illinois,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,23,0,0
2005,March,Illinois,Office/Indoor Workplace,Vegetable-Based Salads Unspecified,,Norovirus genogroup I,Norovirus,,Confirmed,23,0,0
2005,April,California,,,,Norovirus genogroup I,Norovirus,,Suspected,23,0,0
2005,June,Hawaii,School/College/University,,,Norovirus genogroup I,Norovirus,,Confirmed,23,0,0
2005,June,Minnesota,Restaurant; Private Home/Residence,"Sandwich, Deli",,Norovirus genogroup I,Norovirus,,Confirmed,23,0,0
2005,February,Connecticut,Restaurant,"Chicken, Marsala",,Norovirus genogroup I,Norovirus,,Confirmed,22,0,0
2005,June,Wisconsin,Private Home/Residence,Taco Dip,,Norovirus genogroup I,Norovirus,,Confirmed,22,0,0
2005,June,Wisconsin,Private Home/Residence,Taco Dip,,Norovirus genogroup I,Norovirus,,Confirmed,22,0,0
2005,September,Georgia,Private Home/Residence,"Taco Dip; Grapes, Unspecified","Fruit, Unspecified",Norovirus genogroup I,Norovirus,,Confirmed,22,0,0
2005,October,California,Restaurant,"Burrito, Cheese",,Norovirus genogroup I,Norovirus,,Confirmed,22,0,0
2005,August,Minnesota,Catering Service,"Soda, Unspecified",,Norovirus genogroup I,Norovirus,,Confirmed,21,0,0
2005,January,Maryland,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,20,0,0
2005,January,Minnesota,Restaurant,"Sandwich, Roast Beef",,Norovirus genogroup I,Norovirus,,Confirmed,20,0,0
2005,March,Illinois,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,20,0,0
2005,March,Washington,Private Home/Residence; Catering Service,"Dips, Unspecified; Strawberries; Melon, Unspecified",,Norovirus genogroup I,Norovirus,,Confirmed,20,0,0
2005,May,Illinois,Restaurant,"Gravy, Unspecified",,Norovirus genogroup I,Norovirus,,Confirmed,20,0,0
2005,August,Illinois,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,20,1,0
2005,March,Illinois,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,19,0,0
2005,March,North Carolina,,,,Norovirus genogroup I,Norovirus,,Confirmed,19,3,0
2005,May,California,Restaurant; Private Home/Residence,"Lettuce, Unspecified",,Norovirus genogroup I,Norovirus,,Suspected,19,5,0
2005,June,Hawaii,,,,Norovirus genogroup I,Norovirus,,Confirmed,19,0,0
2005,October,Pennsylvania,Restaurant,"Tomato, Unspecified",,Norovirus genogroup I,Norovirus,,Suspected,19,0,0
2005,November,Washington,Banquet Facility,,,Norovirus genogroup I,Norovirus,,Suspected,19,,0
2005,December,California,Restaurant; Private Home/Residence,Chips And Salsa,"Fruit, Unspecified; Leafy Green; Vine-Stalk Eg. Tomato",Norovirus genogroup I,Norovirus,,Suspected,19,1,0
2005,March,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,18,0,0
2005,May,New York,Restaurant,Caesar Salad,Leafy Green,Norovirus genogroup I,Norovirus,,Suspected,18,0,0
2005,May,Tennessee,Private Home/Residence,Multiple Foods,,Norovirus genogroup I,Norovirus,GI_1,Confirmed,18,0,0
2005,July,Idaho,Camp,Watermelon,,Norovirus genogroup I,Norovirus,,Confirmed,18,0,0
2005,October,New York,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,18,0,0
2005,November,New York,Restaurant,"Pizza, Cheese; Potato Chips; Ice Cream, Commercial",Bread; Root (Eg. Potato); Ice Cream,Norovirus genogroup I,Norovirus,,Suspected,18,0,0
2005,February,Georgia,Restaurant; Private Home/Residence; Grocery Store,,,Norovirus genogroup I,Norovirus,,Suspected,17,1,0
2005,February,Minnesota,Private Home/Residence,Macaroni Salad,,Norovirus genogroup I,Norovirus,,Suspected,17,0,0
2005,March,California,,"Oysters, Raw",,Norovirus genogroup I,Norovirus,,Confirmed,17,0,0
2005,September,Colorado,Catering Service,"Tomato, Unspecified",,Norovirus genogroup I,Norovirus,,Confirmed,17,0,0
2005,September,Idaho,Restaurant,"Refried Beans, Unspecified",Rice,Norovirus genogroup I,Norovirus,,Confirmed,17,0,0
2005,October,California,Restaurant,"Shell Eggs, Scrambled Soft",Egg,Norovirus genogroup I,Norovirus,,Suspected,17,0,0
2005,November,Iowa,School/College/University,,,Norovirus genogroup I,Norovirus,,Suspected,17,0,0
2005,February,Maine,,,,Norovirus genogroup I,Norovirus,,Suspected,16,,
2005,February,Massachusetts,Restaurant,"Sandwich, Beef; Sandwich, Tuna Fish; Sandwich, Deli; House Salad",,Norovirus genogroup I,Norovirus,GI_1,Confirmed,16,,
2005,October,California,Restaurant,"Cake, Unspecified",,Norovirus genogroup I,Norovirus,,Confirmed,16,0,0
2005,December,Tennessee,Restaurant; Catering Service,,,Norovirus genogroup I,Norovirus,Unknown,Confirmed,16,0,0
2005,April,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,15,,0
2005,May,California,Grocery Store,,,Norovirus genogroup I,Norovirus,,Suspected,15,0,0
2005,June,Oregon,Private Home/Residence,Potato Salad,,Norovirus genogroup I,Norovirus,,Confirmed,15,1,0
2005,November,Illinois,Restaurant; Private Home/Residence; Office/Indoor Workplace; Hospital,,,Norovirus genogroup I,Norovirus,,Suspected,15,1,0
2005,December,Hawaii,,,,Norovirus genogroup I,Norovirus,,Confirmed,15,2,0
2005,April,Virginia,Restaurant,"Chicken Salad; Potato Salad; Coleslaw; Tomato, Unspecified",,Norovirus genogroup I,Norovirus,,Confirmed,14,0,0
2005,May,California,Catering Service,Ranch Dressing,,Norovirus genogroup I,Norovirus,,Confirmed,14,0,0
2005,May,Florida,Restaurant,"Mayonnaise, Unspecified; Lettuce, Unspecified",,Norovirus genogroup I,Norovirus,,Confirmed,14,,
2005,June,Minnesota,Restaurant,Spinach Dip,,Norovirus genogroup I,Norovirus,,Confirmed,14,0,0
2005,July,Illinois,Catering Service,Fruit Salad,,Norovirus genogroup I,Norovirus,,Suspected,14,0,0
2005,November,Ohio,School/College/University,"Lettuce, Unspecified",,Norovirus genogroup I,Norovirus,,Confirmed,14,0,0
2005,December,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,14,0,0
2005,December,Ohio,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,14,0,0
2005,March,Kansas,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,13,0,0
2005,March,Minnesota,Restaurant,"Sandwich, Wrap",,Norovirus genogroup I,Norovirus,,Confirmed,13,0,0
2005,May,Iowa,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,13,0,0
2005,November,Wisconsin,Restaurant,Breads,,Norovirus genogroup I,Norovirus,,Confirmed,13,0,0
2005,December,California,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,13,0,0
2005,January,Ohio,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,12,,
2005,January,Ohio,Restaurant,"Sandwich, Submarine",,Norovirus genogroup I,Norovirus,,Confirmed,12,0,0
2005,February,North Carolina,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,12,0,0
2005,March,Connecticut,Catering Service,Multiple Foods,,Norovirus genogroup I,Norovirus,,Confirmed,12,0,0
2005,April,New Jersey,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,12,0,0
2005,June,Kansas,Restaurant,Chicken And Noodles; Pre-Packaged Salad,,Norovirus genogroup I,Norovirus,,Suspected,12,0,0
2005,March,California,Office/Indoor Workplace,,,Norovirus genogroup I,Norovirus,,Suspected,11,0,0
2005,March,California,Catering Service,,,Norovirus genogroup I,Norovirus,,Suspected,11,0,0
2005,November,California,Private Home/Residence,,,Norovirus genogroup I,Norovirus,Unknown,Confirmed,11,0,0
2005,November,Tennessee,Restaurant,,,Norovirus genogroup I,Norovirus,GI_1,Confirmed,11,0,0
2005,January,California,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,10,0,0
2005,April,Connecticut,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,10,0,0
2005,May,California,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,10,0,0
2005,May,Ohio,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,10,0,0
2005,June,California,Restaurant,"Sushi, Unspecified",,Norovirus genogroup I,Norovirus,,Suspected,10,0,0
2005,July,Ohio,Private Home/Residence,"Romaine Lettuce, Unspecified",,Norovirus genogroup I,Norovirus,,Suspected,10,1,0
2005,September,California,Restaurant; Private Home/Residence,,,Norovirus genogroup I,Norovirus,,Suspected,10,0,0
2005,January,California,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,9,0,0
2005,January,Connecticut,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,9,0,0
2005,February,North Carolina,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,9,0,0
2005,February,Oregon,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,9,0,0
2005,March,Ohio,Restaurant; Private Home/Residence; Grocery Store,"Ham, Unspecified",,Norovirus genogroup I,Norovirus,,Suspected,9,0,0
2005,March,Oregon,Restaurant,Sour Cream,,Norovirus genogroup I,Norovirus,,Confirmed,9,0,0
2005,April,Maryland,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,9,1,0
2005,April,New York,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,9,0,0
2005,May,California,Private Home/Residence; Grocery Store,,,Norovirus genogroup I,Norovirus,,Suspected,9,0,0
2005,November,Ohio,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,9,0,0
2005,December,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,9,0,0
2005,January,Ohio,Restaurant,"Chicken, Other",,Norovirus genogroup I,Norovirus,,Confirmed,8,0,0
2005,May,Minnesota,Private Home/Residence,"Ground Beef, Hamburger; Sausage, Bratwurst; Bread, Unspecified",,Norovirus genogroup I,Norovirus,,Suspected,8,0,0
2005,May,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,8,0,0
2005,June,Minnesota,Catering Service,"Broccoli Salad; Cake, Unspecified",,Norovirus genogroup I,Norovirus,,Confirmed,8,0,0
2005,January,Florida,Restaurant,"Oysters, Raw; Key Lime Pie",,Norovirus genogroup I,Norovirus,,Confirmed,7,,
2005,January,Georgia,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,7,0,0
2005,February,California,,"Tart, Fruit",,Norovirus genogroup I,Norovirus,Unknown,Confirmed,7,0,0
2005,February,Washington,Restaurant,"Ethnic Style, Unspecified",,Norovirus genogroup I,Norovirus,,Suspected,7,0,0
2005,March,Ohio,Restaurant,"Pizza, Vegetable; Caesar Salad",,Norovirus genogroup I,Norovirus,,Confirmed,7,1,0
2005,April,Oregon,Private Home/Residence,"Pudding, Unspecified",,Norovirus genogroup I,Norovirus,,Confirmed,7,1,0
2005,May,California,,,,Norovirus genogroup I,Norovirus,,Confirmed,7,0,0
2005,June,Oregon,Private Home/Residence,,,Norovirus genogroup I,Norovirus,,Confirmed,7,0,0
2005,August,Colorado,Restaurant,"Pasta, Unspecified",Chicken,Norovirus genogroup I,Norovirus,,Confirmed,7,1,0
2005,December,Florida,Restaurant,"Chicken, Other",,Norovirus genogroup I,Norovirus,,Suspected,7,0,0
2005,February,California,Office/Indoor Workplace,Chicken Salad,,Norovirus genogroup I,Norovirus,,Suspected,6,0,0
2005,March,California,Restaurant,Multiple Foods,,Norovirus genogroup I,Norovirus,,Suspected,6,0,0
2005,March,Connecticut,Catering Service,"Deli Meat, Sliced Turkey",,Norovirus genogroup I,Norovirus,,Confirmed,6,0,0
2005,March,New Hampshire,Restaurant; Private Home/Residence,,,Norovirus genogroup I,Norovirus,,Suspected,6,0,0
2005,April,Ohio,Restaurant,"Ice Cream, Commercial",,Norovirus genogroup I,Norovirus,,Confirmed,6,0,0
2005,May,California,Grocery Store,"Pie, Banana",,Norovirus genogroup I,Norovirus,,Confirmed,6,0,0
2005,May,Illinois,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,6,0,0
2005,May,Ohio,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,6,0,0
2005,July,Florida,Restaurant,Lettuce-Based Salads Unspecified,,Norovirus genogroup I,Norovirus,,Suspected,6,,
2005,November,Minnesota,Private Home/Residence,"Ham, Unspecified",,Norovirus genogroup I,Norovirus,,Confirmed,6,0,0
2005,January,Minnesota,Restaurant,"Salad, Unspecified",,Norovirus genogroup I,Norovirus,,Suspected,5,0,0
2005,January,Ohio,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,5,0,0
2005,January,Oregon,Private Home/Residence,,,Norovirus genogroup I,Norovirus,,Suspected,5,0,0
2005,February,California,Restaurant,"Burrito, Unspecified",,Norovirus genogroup I,Norovirus,,Suspected,5,0,0
2005,April,Florida,Restaurant,Oriental Chicken Salad,,Norovirus genogroup I,Norovirus,,Suspected,5,,
2005,May,Oregon,Catering Service,,,Norovirus genogroup I,Norovirus,,Suspected,5,0,0
2005,July,Florida,Restaurant,House Salad,,Norovirus genogroup I,Norovirus,,Suspected,5,,
2005,July,Washington,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,5,0,0
2005,August,Ohio,Unknown,,,Norovirus genogroup I,Norovirus,,Confirmed,5,0,0
2005,October,California,Restaurant,"Sandwich, Other",,Norovirus genogroup I,Norovirus,,Suspected,5,,
2005,November,California,Restaurant,"Salad, Other",,Norovirus genogroup I,Norovirus,,Suspected,5,0,0
2005,January,California,Restaurant,"Romaine Lettuce, Unspecified",,Norovirus genogroup I,Norovirus,,Suspected,4,0,0
2005,January,Washington,Restaurant,Lettuce-Based Salads Unspecified,,Norovirus genogroup I,Norovirus,,Suspected,4,0,0
2005,February,California,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,4,0,0
2005,April,California,Restaurant,"Taco, Unspecified",,Norovirus genogroup I,Norovirus,,Suspected,4,0,0
2005,April,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,4,0,0
2005,May,California,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,4,0,0
2005,June,Ohio,Restaurant,"Fried Onions/Onion Rings, Unspecified",,Norovirus genogroup I,Norovirus,,Confirmed,4,0,0
2005,June,Washington,Unknown,"Salad, Unspecified",,Norovirus genogroup I,Norovirus,,Confirmed,4,,
2005,August,California,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,4,0,0
2005,September,Colorado,Restaurant,Shrimp Dishes Unspecified,,Norovirus genogroup I,Norovirus,,Suspected,4,0,0
2005,October,California,,,,Norovirus genogroup I,Norovirus,,Suspected,4,0,0
2005,December,California,Restaurant,"Soup, Clam Chowder",,Norovirus genogroup I,Norovirus,,Suspected,4,0,0
2005,December,Georgia,Restaurant,"Sandwich, Pork",Pork,Norovirus genogroup I,Norovirus,,Suspected,4,0,0
2005,December,Illinois,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,4,,
2005,January,Connecticut,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,3,0,0
2005,January,Ohio,Unknown,,,Norovirus genogroup I,Norovirus,,Suspected,3,0,0
2005,February,Connecticut,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,3,0,0
2005,February,Minnesota,Restaurant,Lettuce-Based Salads Unspecified,,Norovirus genogroup I,Norovirus,,Suspected,3,1,0
2005,February,Ohio,Restaurant,Chicken And Rice,,Norovirus genogroup I,Norovirus,,Confirmed,3,0,0
2005,February,Ohio,Restaurant,"Ground Beef, Hamburger",,Norovirus genogroup I,Norovirus,,Confirmed,3,,
2005,March,Ohio,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,3,,
2005,March,Ohio,Grocery Store,,,Norovirus genogroup I,Norovirus,,Confirmed,3,,
2005,April,California,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,3,0,0
2005,April,Washington,Restaurant,Multiple Foods,,Norovirus genogroup I,Norovirus,Other,Suspected,3,0,0
2005,June,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,3,0,0
2005,July,California,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,3,0,0
2005,December,Colorado,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,3,0,0
2005,December,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,3,0,0
2005,February,Ohio,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,2,0,0
2005,March,Ohio,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,2,0,0
2005,March,Oregon,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,2,0,0
2005,March,Oregon,Restaurant,,,Norovirus genogroup I,Norovirus,,Suspected,2,0,0
2005,March,Washington,Restaurant,"Burrito, Unspecified",,Norovirus genogroup I,Norovirus,,Suspected,2,0,0
2005,April,Florida,Restaurant,"Sandwich, Deli",Bread; Turkey,Norovirus genogroup I,Norovirus,,Suspected,2,0,0
2005,April,Florida,Restaurant,"Bread, White",,Norovirus genogroup I,Norovirus,,Suspected,2,0,0
2005,May,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,,Confirmed,2,0,0
